investor_id,state,city,city_tier,age_group,gender,annual_income_lakh,kyc_status
INV004458,Gujarat,Ahmedabad,T30,26-35,Female,12.3,Verified
INV000136,Gujarat,Surat,T30,18-25,Male,3.7,Verified
INV000594,Telangana,Hyderabad,T30,18-25,Male,6.6,Verified
INV002105,Haryana,Gurugram,T30,18-25,Female,3.7,Pending
INV001894,Delhi,New Delhi,T30,26-35,Male,21.1,Verified
INV000590,Gujarat,Ahmedabad,T30,36-45,Male,23.3,Verified
INV001586,Tamil Nadu,Chennai,T30,26-35,Male,6.4,Verified
INV003932,Karnataka,Mysore,B30,26-35,Male,15.7,Verified
INV002474,Gujarat,Surat,T30,36-45,Male,54.3,Verified
INV004873,Delhi,New Delhi,T30,26-35,Male,6.1,Verified
INV000850,Maharashtra,Pune,T30,36-45,Male,23.7,Verified
INV003305,Telangana,Hyderabad,T30,46-55,Male,41.0,Verified
INV002999,Madhya Pradesh,Bhopal,B30,36-45,Male,16.8,Verified
INV003412,Rajasthan,Jaipur,T30,18-25,Male,7.8,Verified
INV004955,Madhya Pradesh,Bhopal,B30,46-55,Male,63.3,Verified
INV003924,Telangana,Hyderabad,T30,26-35,Male,20.1,Verified
INV005000,Tamil Nadu,Coimbatore,B30,18-25,Male,3.4,Verified
INV001244,Uttar Pradesh,Agra,B30,26-35,Male,20.0,Pending
INV002146,Telangana,Hyderabad,T30,26-35,Male,19.0,Verified
INV002829,West Bengal,Kolkata,T30,26-35,Male,6.1,Verified
INV003966,Uttar Pradesh,Agra,B30,46-55,Male,79.6,Verified
INV003861,Punjab,Chandigarh,T30,26-35,Female,13.8,Verified
INV000198,Punjab,Chandigarh,T30,46-55,Male,21.5,Verified
INV001522,Tamil Nadu,Chennai,T30,36-45,Female,59.4,Verified
INV004820,Punjab,Chandigarh,T30,26-35,Male,10.4,Verified
INV001686,Rajasthan,Jaipur,T30,26-35,Male,7.5,Verified
INV000697,Gujarat,Ahmedabad,T30,36-45,Male,41.4,Pending
INV002231,Karnataka,Mysore,B30,26-35,Male,10.1,Verified
INV002841,Uttar Pradesh,Kanpur,B30,26-35,Male,13.2,Verified
INV002309,Tamil Nadu,Chennai,T30,26-35,Female,16.6,Verified
INV001533,Telangana,Hyderabad,T30,26-35,Male,21.4,Verified
INV002844,Uttar Pradesh,Agra,B30,26-35,Male,15.8,Verified
INV000416,Maharashtra,Nashik,B30,26-35,Male,6.8,Verified
INV002288,Gujarat,Surat,T30,26-35,Female,17.5,Verified
INV004188,Tamil Nadu,Chennai,T30,26-35,Male,7.4,Pending
INV003177,Uttar Pradesh,Kanpur,B30,18-25,Male,4.2,Pending
INV003087,Punjab,Amritsar,B30,18-25,Female,6.0,Verified
INV003067,Delhi,New Delhi,T30,26-35,Male,8.9,Verified
INV002538,Haryana,Gurugram,T30,18-25,Male,4.7,Verified
INV004550,Karnataka,Mysore,B30,18-25,Female,5.4,Verified
INV000835,Uttar Pradesh,Lucknow,T30,56+,Male,65.1,Verified
INV003530,Maharashtra,Pune,T30,26-35,Male,9.4,Verified
INV003807,Rajasthan,Udaipur,B30,46-55,Male,76.4,Verified
INV003944,Maharashtra,Pune,T30,26-35,Male,17.5,Verified
INV004417,Rajasthan,Jaipur,T30,26-35,Male,7.2,Verified
INV002246,Maharashtra,Pune,T30,36-45,Male,31.2,Verified
INV003452,Haryana,Faridabad,B30,18-25,Male,4.5,Verified
INV003701,Karnataka,Mysore,B30,18-25,Male,6.7,Verified
INV003886,Punjab,Chandigarh,T30,26-35,Male,19.7,Verified
INV000504,Karnataka,Mysore,B30,26-35,Male,17.4,Verified
INV000119,Rajasthan,Jaipur,T30,26-35,Female,16.8,Verified
INV001685,Punjab,Amritsar,B30,26-35,Male,14.5,Verified
INV003282,Madhya Pradesh,Bhopal,B30,18-25,Male,7.6,Verified
INV003818,Gujarat,Surat,T30,36-45,Male,25.3,Verified
INV001393,Punjab,Chandigarh,T30,56+,Male,67.6,Pending
INV001360,Telangana,Hyderabad,T30,36-45,Female,26.8,Pending
INV003367,Haryana,Gurugram,T30,46-55,Male,42.0,Verified
INV004568,Karnataka,Mysore,B30,18-25,Male,7.3,Verified
INV004839,Karnataka,Mysore,B30,26-35,Male,19.1,Verified
INV000917,Rajasthan,Udaipur,B30,18-25,Male,7.5,Verified
INV003062,Haryana,Faridabad,B30,46-55,Male,96.3,Verified
INV002849,Madhya Pradesh,Indore,T30,26-35,Male,21.3,Verified
INV001078,Punjab,Chandigarh,T30,46-55,Female,99.2,Verified
INV001429,Uttar Pradesh,Kanpur,B30,36-45,Male,33.5,Verified
INV003617,Maharashtra,Pune,T30,36-45,Male,39.0,Verified
INV004710,Delhi,Gurugram,T30,36-45,Male,41.1,Verified
INV002938,West Bengal,Kolkata,T30,18-25,Male,7.2,Verified
INV002634,Madhya Pradesh,Bhopal,B30,26-35,Male,10.7,Verified
INV003668,West Bengal,Kolkata,T30,36-45,Female,44.1,Verified
INV003843,Punjab,Amritsar,B30,56+,Male,31.8,Verified
INV001479,Rajasthan,Udaipur,B30,26-35,Female,19.0,Verified
INV002433,Tamil Nadu,Coimbatore,B30,36-45,Female,46.3,Verified
INV004234,Tamil Nadu,Chennai,T30,26-35,Male,22.8,Verified
INV000398,Madhya Pradesh,Indore,T30,46-55,Male,28.2,Verified
INV002609,Haryana,Faridabad,B30,36-45,Male,27.7,Verified
INV000106,Uttar Pradesh,Kanpur,B30,18-25,Female,5.1,Verified
INV001847,Maharashtra,Nashik,B30,56+,Male,53.4,Verified
INV001964,Madhya Pradesh,Indore,T30,46-55,Male,63.7,Verified
INV004042,Madhya Pradesh,Bhopal,B30,36-45,Male,36.0,Verified
INV004444,Tamil Nadu,Chennai,T30,56+,Female,19.8,Verified
INV003900,Gujarat,Ahmedabad,T30,36-45,Male,27.7,Verified
INV003760,Uttar Pradesh,Lucknow,T30,26-35,Male,15.4,Verified
INV002352,Uttar Pradesh,Lucknow,T30,56+,Male,28.1,Verified
INV002118,Punjab,Chandigarh,T30,26-35,Female,6.6,Verified
INV001906,Tamil Nadu,Coimbatore,B30,36-45,Female,55.6,Verified
INV002768,Delhi,Noida,T30,26-35,Male,6.9,Verified
INV000188,Tamil Nadu,Coimbatore,B30,46-55,Male,79.0,Verified
INV003831,Rajasthan,Jaipur,T30,56+,Male,21.2,Verified
INV003933,Tamil Nadu,Coimbatore,B30,18-25,Female,3.0,Verified
INV000574,Rajasthan,Jaipur,T30,46-55,Female,37.0,Verified
INV001136,Gujarat,Ahmedabad,T30,26-35,Female,22.8,Verified
INV003519,Madhya Pradesh,Indore,T30,26-35,Male,9.8,Verified
INV002086,Gujarat,Ahmedabad,T30,26-35,Male,22.9,Verified
INV001988,Karnataka,Bangalore,T30,26-35,Male,17.7,Verified
INV003446,Delhi,New Delhi,T30,36-45,Male,14.5,Verified
INV003596,Punjab,Chandigarh,T30,18-25,Male,3.8,Verified
INV004300,West Bengal,Kolkata,T30,26-35,Male,12.4,Verified
INV000871,Gujarat,Surat,T30,36-45,Male,55.8,Verified
INV000927,West Bengal,Kolkata,T30,46-55,Male,80.9,Verified
INV000932,Rajasthan,Udaipur,B30,46-55,Male,97.0,Verified
INV001435,Telangana,Hyderabad,T30,36-45,Female,27.7,Verified
INV003883,West Bengal,Kolkata,T30,26-35,Male,6.7,Verified
INV003950,Madhya Pradesh,Bhopal,B30,26-35,Male,11.1,Verified
INV002742,Uttar Pradesh,Kanpur,B30,46-55,Female,34.5,Verified
INV004176,Tamil Nadu,Coimbatore,B30,36-45,Female,37.4,Verified
INV002728,West Bengal,Kolkata,T30,26-35,Male,16.0,Verified
INV000424,Punjab,Amritsar,B30,36-45,Male,49.4,Verified
INV002677,Telangana,Hyderabad,T30,56+,Male,21.7,Verified
INV002814,West Bengal,Kolkata,T30,36-45,Male,40.4,Verified
INV001445,Tamil Nadu,Chennai,T30,26-35,Female,9.5,Verified
INV003104,Uttar Pradesh,Lucknow,T30,26-35,Male,7.8,Pending
INV004370,Rajasthan,Jaipur,T30,18-25,Male,5.7,Verified
INV000447,West Bengal,Kolkata,T30,36-45,Female,37.2,Verified
INV000672,Rajasthan,Jaipur,T30,26-35,Male,18.8,Verified
INV001193,Delhi,New Delhi,T30,46-55,Female,66.3,Verified
INV003699,Uttar Pradesh,Agra,B30,26-35,Male,19.7,Verified
INV004949,Delhi,Gurugram,T30,26-35,Male,11.3,Verified
INV000787,West Bengal,Kolkata,T30,46-55,Male,23.7,Verified
INV000945,Telangana,Hyderabad,T30,36-45,Female,13.4,Verified
INV001272,Gujarat,Ahmedabad,T30,18-25,Male,5.3,Verified
INV004047,Madhya Pradesh,Indore,T30,26-35,Male,15.0,Verified
INV004284,Rajasthan,Udaipur,B30,36-45,Male,40.7,Pending
INV004053,Tamil Nadu,Chennai,T30,26-35,Male,20.8,Verified
INV002990,Uttar Pradesh,Kanpur,B30,46-55,Female,79.4,Verified
INV004554,Rajasthan,Jaipur,T30,26-35,Female,10.7,Verified
INV001032,Tamil Nadu,Chennai,T30,26-35,Male,7.8,Verified
INV001775,Uttar Pradesh,Kanpur,B30,26-35,Female,8.3,Verified
INV000347,West Bengal,Kolkata,T30,18-25,Male,7.7,Verified
INV000655,Karnataka,Bangalore,T30,26-35,Male,8.0,Pending
INV003440,Rajasthan,Udaipur,B30,36-45,Male,24.1,Verified
INV003175,Punjab,Amritsar,B30,26-35,Female,24.3,Verified
INV002837,Delhi,Gurugram,T30,26-35,Female,14.6,Pending
INV001018,Telangana,Hyderabad,T30,46-55,Female,65.2,Verified
INV001994,Tamil Nadu,Coimbatore,B30,18-25,Female,5.2,Verified
INV001935,Rajasthan,Jaipur,T30,26-35,Male,21.2,Verified
INV001409,Haryana,Faridabad,B30,18-25,Male,4.5,Verified
INV003927,Haryana,Gurugram,T30,36-45,Female,15.3,Verified
INV001477,Haryana,Faridabad,B30,26-35,Female,20.4,Verified
INV002063,Madhya Pradesh,Indore,T30,26-35,Female,21.3,Verified
INV002484,Telangana,Hyderabad,T30,26-35,Male,24.1,Verified
INV001936,West Bengal,Kolkata,T30,36-45,Female,42.7,Verified
INV004690,Telangana,Hyderabad,T30,26-35,Female,16.2,Verified
INV002853,Gujarat,Ahmedabad,T30,26-35,Male,24.9,Verified
INV004156,Tamil Nadu,Chennai,T30,46-55,Female,91.4,Verified
INV001554,West Bengal,Kolkata,T30,18-25,Female,7.2,Verified
INV002924,Tamil Nadu,Chennai,T30,26-35,Female,14.5,Pending
INV004020,Rajasthan,Jaipur,T30,18-25,Male,7.6,Verified
INV004487,Maharashtra,Nashik,B30,26-35,Female,24.4,Verified
INV004577,Rajasthan,Jaipur,T30,56+,Male,56.9,Verified
INV002103,Maharashtra,Nashik,B30,26-35,Male,24.1,Verified
INV002410,Uttar Pradesh,Kanpur,B30,26-35,Male,8.7,Verified
INV002807,Madhya Pradesh,Indore,T30,46-55,Male,26.7,Verified
INV003538,Telangana,Hyderabad,T30,26-35,Male,14.4,Verified
INV002160,Rajasthan,Udaipur,B30,18-25,Male,6.9,Verified
INV000619,West Bengal,Kolkata,T30,26-35,Male,12.6,Pending
INV001779,Telangana,Hyderabad,T30,36-45,Male,27.4,Verified
INV001730,Telangana,Hyderabad,T30,26-35,Male,13.0,Verified
INV004430,Delhi,Noida,T30,56+,Male,26.4,Verified
INV004507,West Bengal,Kolkata,T30,18-25,Female,6.4,Verified
INV002755,Delhi,New Delhi,T30,36-45,Female,32.4,Verified
INV003796,Delhi,Noida,T30,26-35,Male,19.1,Verified
INV004935,Telangana,Hyderabad,T30,56+,Female,44.7,Pending
INV000034,Punjab,Chandigarh,T30,26-35,Male,24.5,Verified
INV000067,Delhi,Gurugram,T30,36-45,Male,19.7,Verified
INV001187,West Bengal,Kolkata,T30,26-35,Female,24.3,Verified
INV004453,Telangana,Hyderabad,T30,36-45,Male,14.3,Verified
INV004386,Tamil Nadu,Coimbatore,B30,18-25,Male,5.5,Verified
INV003442,Rajasthan,Jaipur,T30,56+,Male,51.6,Verified
INV004180,Madhya Pradesh,Bhopal,B30,26-35,Male,17.2,Verified
INV003576,Karnataka,Mysore,B30,26-35,Female,19.6,Verified
INV004597,West Bengal,Kolkata,T30,26-35,Female,18.3,Verified
INV002227,Uttar Pradesh,Lucknow,T30,26-35,Female,12.5,Verified
INV001957,West Bengal,Kolkata,T30,36-45,Male,51.1,Verified
INV003118,Uttar Pradesh,Lucknow,T30,26-35,Male,6.8,Verified
INV002482,Madhya Pradesh,Indore,T30,26-35,Male,12.8,Verified
INV003152,Telangana,Hyderabad,T30,26-35,Male,6.2,Verified
INV004671,Rajasthan,Udaipur,B30,36-45,Male,57.0,Verified
INV004580,Rajasthan,Jaipur,T30,18-25,Male,6.2,Verified
INV003631,Rajasthan,Jaipur,T30,36-45,Male,26.3,Verified
INV000817,Karnataka,Bangalore,T30,26-35,Female,22.2,Verified
INV000001,Haryana,Gurugram,T30,36-45,Male,19.9,Verified
INV002489,Haryana,Faridabad,B30,56+,Female,52.2,Verified
INV004214,Haryana,Faridabad,B30,26-35,Female,19.8,Verified
INV003138,Gujarat,Surat,T30,18-25,Male,3.3,Verified
INV003497,Delhi,Gurugram,T30,26-35,Female,6.3,Verified
INV004389,Karnataka,Mysore,B30,36-45,Male,53.3,Verified
INV000976,Uttar Pradesh,Lucknow,T30,56+,Male,39.0,Verified
INV001302,Uttar Pradesh,Lucknow,T30,18-25,Male,5.3,Verified
INV000035,Gujarat,Ahmedabad,T30,26-35,Male,20.9,Verified
INV001838,Uttar Pradesh,Kanpur,B30,46-55,Male,27.6,Verified
INV001552,Rajasthan,Jaipur,T30,46-55,Female,68.5,Verified
INV001241,Tamil Nadu,Chennai,T30,36-45,Female,18.3,Verified
INV004103,Gujarat,Ahmedabad,T30,46-55,Male,45.0,Verified
INV004168,Maharashtra,Nashik,B30,36-45,Female,20.9,Pending
INV004859,Uttar Pradesh,Kanpur,B30,18-25,Male,3.3,Verified
INV000365,Tamil Nadu,Chennai,T30,46-55,Male,67.2,Verified
INV001451,Madhya Pradesh,Indore,T30,36-45,Male,33.0,Pending
INV000780,Rajasthan,Jaipur,T30,26-35,Male,13.2,Pending
INV003259,West Bengal,Kolkata,T30,56+,Male,42.1,Verified
INV004928,Maharashtra,Pune,T30,36-45,Male,17.1,Verified
INV002516,Uttar Pradesh,Agra,B30,36-45,Female,39.6,Verified
INV003753,Punjab,Chandigarh,T30,36-45,Male,57.4,Verified
INV001682,Telangana,Hyderabad,T30,26-35,Male,18.6,Verified
INV003149,Rajasthan,Udaipur,B30,18-25,Male,4.3,Verified
INV002580,Rajasthan,Jaipur,T30,36-45,Female,46.0,Verified
INV001659,Uttar Pradesh,Lucknow,T30,36-45,Female,42.2,Verified
INV001010,Haryana,Faridabad,B30,36-45,Male,12.7,Verified
INV004975,Madhya Pradesh,Bhopal,B30,56+,Female,11.5,Pending
INV002398,Uttar Pradesh,Kanpur,B30,26-35,Male,10.1,Verified
INV002421,Delhi,New Delhi,T30,26-35,Male,6.8,Verified
INV002537,West Bengal,Kolkata,T30,36-45,Female,43.7,Verified
INV004309,Tamil Nadu,Chennai,T30,26-35,Female,15.8,Verified
INV004074,Gujarat,Ahmedabad,T30,46-55,Female,85.0,Verified
INV003802,Punjab,Amritsar,B30,18-25,Female,5.5,Verified
INV002014,Maharashtra,Pune,T30,26-35,Female,13.7,Verified
INV001278,Uttar Pradesh,Agra,B30,36-45,Female,16.0,Verified
INV004182,Delhi,New Delhi,T30,26-35,Male,10.8,Verified
INV004275,Tamil Nadu,Chennai,T30,36-45,Male,21.6,Verified
INV002289,Karnataka,Bangalore,T30,26-35,Female,6.4,Verified
INV004167,Haryana,Gurugram,T30,36-45,Male,59.7,Verified
INV002612,Telangana,Hyderabad,T30,26-35,Male,16.2,Verified
INV000782,Telangana,Hyderabad,T30,18-25,Male,4.4,Verified
INV000358,Maharashtra,Nashik,B30,26-35,Male,7.2,Verified
INV001967,Rajasthan,Jaipur,T30,26-35,Male,17.9,Verified
INV000306,Maharashtra,Mumbai,T30,26-35,Female,19.4,Verified
INV001939,West Bengal,Kolkata,T30,26-35,Male,21.2,Verified
INV004762,Rajasthan,Jaipur,T30,46-55,Male,37.2,Verified
INV004429,Uttar Pradesh,Lucknow,T30,36-45,Male,21.7,Verified
INV001268,Maharashtra,Pune,T30,46-55,Male,75.1,Verified
INV002145,Delhi,Gurugram,T30,36-45,Male,32.8,Verified
INV002193,Haryana,Gurugram,T30,36-45,Female,49.7,Verified
INV003523,Rajasthan,Udaipur,B30,56+,Male,70.4,Verified
INV004107,Telangana,Hyderabad,T30,26-35,Male,12.6,Verified
INV001438,Karnataka,Bangalore,T30,46-55,Male,54.4,Verified
INV004571,Telangana,Hyderabad,T30,18-25,Female,4.6,Verified
INV003875,Maharashtra,Nashik,B30,26-35,Male,10.1,Verified
INV004000,Gujarat,Ahmedabad,T30,26-35,Male,12.3,Verified
INV000264,Telangana,Hyderabad,T30,36-45,Female,30.6,Verified
INV003461,West Bengal,Kolkata,T30,18-25,Male,7.7,Verified
INV000209,Haryana,Faridabad,B30,18-25,Female,5.7,Verified
INV000338,Gujarat,Surat,T30,46-55,Female,20.9,Verified
INV004936,Gujarat,Ahmedabad,T30,18-25,Female,3.5,Verified
INV004186,Madhya Pradesh,Bhopal,B30,36-45,Female,41.9,Verified
INV004686,Punjab,Amritsar,B30,36-45,Female,37.2,Verified
INV001089,Haryana,Gurugram,T30,18-25,Male,6.6,Verified
INV002517,Telangana,Hyderabad,T30,26-35,Male,19.8,Verified
INV004713,West Bengal,Kolkata,T30,36-45,Female,50.6,Verified
INV001807,Gujarat,Ahmedabad,T30,26-35,Male,21.9,Verified
INV001309,Gujarat,Surat,T30,36-45,Male,22.9,Verified
INV004501,Delhi,Noida,T30,26-35,Male,11.3,Verified
INV004883,West Bengal,Kolkata,T30,26-35,Male,9.7,Verified
INV002492,Delhi,Noida,T30,26-35,Female,6.8,Verified
INV001231,Telangana,Hyderabad,T30,26-35,Male,7.8,Verified
INV003628,Uttar Pradesh,Kanpur,B30,18-25,Male,5.4,Verified
INV004480,Punjab,Chandigarh,T30,26-35,Male,21.7,Verified
INV004083,Maharashtra,Mumbai,T30,18-25,Male,7.8,Verified
INV000336,Delhi,Noida,T30,26-35,Male,17.7,Verified
INV000096,Gujarat,Surat,T30,26-35,Female,13.9,Verified
INV003071,Punjab,Amritsar,B30,56+,Male,33.7,Pending
INV000502,Delhi,Gurugram,T30,36-45,Female,40.9,Verified
INV000538,West Bengal,Kolkata,T30,36-45,Male,26.5,Verified
INV000998,Haryana,Gurugram,T30,26-35,Female,13.2,Verified
INV001146,West Bengal,Kolkata,T30,56+,Male,47.0,Verified
INV002320,Rajasthan,Udaipur,B30,26-35,Male,23.7,Pending
INV000712,Tamil Nadu,Coimbatore,B30,26-35,Male,24.1,Verified
INV001511,Uttar Pradesh,Agra,B30,26-35,Female,24.7,Verified
INV002842,Uttar Pradesh,Agra,B30,36-45,Male,37.5,Verified
INV001610,Delhi,Noida,T30,18-25,Male,7.0,Verified
INV000727,Karnataka,Bangalore,T30,26-35,Female,21.3,Pending
INV003145,Delhi,Noida,T30,26-35,Male,22.2,Verified
INV002132,Tamil Nadu,Coimbatore,B30,46-55,Female,31.0,Verified
INV002076,Madhya Pradesh,Indore,T30,36-45,Female,47.0,Verified
INV000982,Gujarat,Ahmedabad,T30,36-45,Male,46.9,Verified
INV004312,Karnataka,Bangalore,T30,18-25,Female,4.3,Verified
INV003333,Maharashtra,Nashik,B30,56+,Male,49.5,Verified
INV003088,West Bengal,Kolkata,T30,26-35,Female,15.4,Verified
INV000688,Madhya Pradesh,Bhopal,B30,36-45,Male,24.1,Verified
INV002340,Uttar Pradesh,Agra,B30,26-35,Female,7.3,Verified
INV001704,Punjab,Chandigarh,T30,26-35,Male,23.8,Verified
INV003508,Punjab,Amritsar,B30,26-35,Female,19.5,Verified
INV003292,Uttar Pradesh,Kanpur,B30,56+,Female,55.0,Pending
INV001000,Delhi,Gurugram,T30,18-25,Male,5.5,Verified
INV002285,Telangana,Hyderabad,T30,18-25,Male,6.6,Verified
INV002562,Telangana,Hyderabad,T30,26-35,Male,8.7,Verified
INV004093,Punjab,Amritsar,B30,36-45,Male,23.6,Verified
INV000015,Gujarat,Surat,T30,36-45,Male,27.8,Verified
INV000617,Delhi,Gurugram,T30,26-35,Female,11.8,Verified
INV003706,Punjab,Amritsar,B30,36-45,Female,27.2,Verified
INV004613,Maharashtra,Pune,T30,36-45,Male,27.2,Verified
INV004396,Rajasthan,Udaipur,B30,26-35,Female,15.0,Verified
INV004757,Gujarat,Ahmedabad,T30,26-35,Female,18.5,Verified
INV004470,Telangana,Hyderabad,T30,26-35,Male,24.6,Verified
INV001072,Rajasthan,Udaipur,B30,26-35,Female,7.3,Pending
INV004213,Madhya Pradesh,Indore,T30,18-25,Male,4.5,Verified
INV000905,West Bengal,Kolkata,T30,36-45,Male,44.3,Verified
INV003170,Tamil Nadu,Chennai,T30,26-35,Female,10.6,Verified
INV002816,Uttar Pradesh,Agra,B30,26-35,Male,22.8,Verified
INV003364,West Bengal,Kolkata,T30,26-35,Male,23.4,Pending
INV004395,Telangana,Hyderabad,T30,36-45,Female,58.3,Verified
INV002539,Gujarat,Ahmedabad,T30,18-25,Male,6.4,Verified
INV001919,Gujarat,Ahmedabad,T30,26-35,Male,17.3,Verified
INV004942,Maharashtra,Mumbai,T30,26-35,Female,6.3,Verified
INV002317,Gujarat,Ahmedabad,T30,26-35,Male,18.1,Verified
INV001471,Rajasthan,Udaipur,B30,26-35,Male,11.9,Verified
INV000464,Karnataka,Mysore,B30,46-55,Male,70.6,Verified
INV002313,Uttar Pradesh,Lucknow,T30,26-35,Female,8.4,Verified
INV000973,Rajasthan,Jaipur,T30,26-35,Male,9.3,Verified
INV003368,Uttar Pradesh,Kanpur,B30,26-35,Male,18.1,Verified
INV002356,Telangana,Hyderabad,T30,26-35,Female,21.3,Verified
INV003704,West Bengal,Kolkata,T30,18-25,Male,4.6,Verified
INV002406,Tamil Nadu,Chennai,T30,36-45,Male,31.9,Verified
INV002988,Uttar Pradesh,Kanpur,B30,36-45,Male,40.1,Pending
INV004325,Rajasthan,Jaipur,T30,36-45,Male,26.3,Verified
INV002812,West Bengal,Kolkata,T30,26-35,Female,23.2,Verified
INV000903,Karnataka,Bangalore,T30,26-35,Female,24.7,Verified
INV001884,Madhya Pradesh,Indore,T30,18-25,Female,7.0,Verified
INV002263,Gujarat,Surat,T30,26-35,Female,11.3,Verified
INV001613,Telangana,Hyderabad,T30,26-35,Female,17.7,Verified
INV002194,Madhya Pradesh,Bhopal,B30,56+,Female,13.4,Verified
INV000247,Haryana,Gurugram,T30,18-25,Male,7.1,Verified
INV004327,Madhya Pradesh,Bhopal,B30,26-35,Male,10.8,Verified
INV000513,Telangana,Hyderabad,T30,26-35,Male,12.8,Pending
INV002618,Maharashtra,Mumbai,T30,36-45,Male,24.4,Verified
INV002573,Punjab,Amritsar,B30,26-35,Male,10.0,Verified
INV004897,Madhya Pradesh,Indore,T30,36-45,Male,38.1,Verified
INV000068,West Bengal,Kolkata,T30,18-25,Female,7.3,Verified
INV003114,Rajasthan,Udaipur,B30,26-35,Female,21.7,Verified
INV004670,Uttar Pradesh,Kanpur,B30,46-55,Male,74.7,Verified
INV004838,West Bengal,Kolkata,T30,56+,Male,25.6,Verified
INV000807,Punjab,Amritsar,B30,18-25,Male,4.4,Verified
INV004732,Maharashtra,Mumbai,T30,26-35,Male,12.2,Verified
INV003378,Gujarat,Ahmedabad,T30,26-35,Male,12.5,Verified
INV003629,Punjab,Amritsar,B30,36-45,Male,39.8,Verified
INV002337,Telangana,Hyderabad,T30,26-35,Female,17.5,Verified
INV001703,Madhya Pradesh,Indore,T30,46-55,Male,92.6,Verified
INV002442,Rajasthan,Udaipur,B30,56+,Female,30.7,Verified
INV003293,Uttar Pradesh,Agra,B30,36-45,Male,30.2,Verified
INV004373,Tamil Nadu,Coimbatore,B30,56+,Male,11.6,Verified
INV001864,Rajasthan,Jaipur,T30,18-25,Male,7.5,Verified
INV003290,Tamil Nadu,Chennai,T30,26-35,Male,6.6,Verified
INV004878,Delhi,Gurugram,T30,18-25,Male,5.8,Verified
INV002233,Gujarat,Surat,T30,36-45,Female,21.6,Verified
INV000345,Haryana,Faridabad,B30,56+,Male,75.5,Verified
INV000996,Maharashtra,Mumbai,T30,46-55,Male,49.6,Verified
INV002902,Gujarat,Surat,T30,36-45,Male,35.1,Verified
INV000157,Madhya Pradesh,Indore,T30,18-25,Male,4.8,Verified
INV000872,West Bengal,Kolkata,T30,36-45,Female,55.3,Verified
INV001007,West Bengal,Kolkata,T30,18-25,Male,7.2,Pending
INV003284,Gujarat,Ahmedabad,T30,36-45,Male,27.9,Pending
INV002057,Rajasthan,Udaipur,B30,18-25,Male,3.3,Verified
INV003365,Uttar Pradesh,Agra,B30,26-35,Male,12.7,Verified
INV003498,West Bengal,Kolkata,T30,26-35,Male,19.0,Verified
INV001486,Gujarat,Surat,T30,46-55,Male,17.1,Verified
INV001324,Delhi,New Delhi,T30,26-35,Male,24.8,Verified
INV003466,West Bengal,Kolkata,T30,36-45,Male,17.2,Verified
INV004021,Uttar Pradesh,Kanpur,B30,36-45,Male,33.8,Verified
INV001589,Maharashtra,Nashik,B30,26-35,Female,7.5,Verified
INV003094,Karnataka,Mysore,B30,46-55,Male,59.7,Verified
INV003107,Haryana,Gurugram,T30,18-25,Female,6.2,Verified
INV001617,Maharashtra,Pune,T30,26-35,Male,8.6,Verified
INV001176,Delhi,Noida,T30,18-25,Male,6.5,Verified
INV003148,Maharashtra,Pune,T30,18-25,Male,4.0,Pending
INV004708,Uttar Pradesh,Kanpur,B30,36-45,Male,44.7,Verified
INV004235,Gujarat,Surat,T30,26-35,Male,7.7,Verified
INV000618,Madhya Pradesh,Indore,T30,26-35,Male,17.8,Verified
INV000790,Madhya Pradesh,Indore,T30,26-35,Male,15.9,Verified
INV000798,Rajasthan,Udaipur,B30,26-35,Male,24.6,Verified
INV000975,Uttar Pradesh,Kanpur,B30,36-45,Male,22.6,Verified
INV003093,Haryana,Faridabad,B30,26-35,Male,16.8,Verified
INV000965,Rajasthan,Jaipur,T30,36-45,Female,41.5,Verified
INV001427,Karnataka,Mysore,B30,26-35,Female,21.1,Verified
INV001495,Punjab,Amritsar,B30,26-35,Male,16.6,Verified
INV001403,Haryana,Gurugram,T30,46-55,Male,31.8,Verified
INV004192,Maharashtra,Mumbai,T30,26-35,Male,17.1,Verified
INV003013,Uttar Pradesh,Lucknow,T30,56+,Male,44.8,Verified
